Order ID,Trade date,Instrument code,Market code,Quantity,Price,Transaction type,Exchange rate,Transaction fee,Currency,Amount,Transaction method
c60ab2db-ae14-4ed6-a23b-e9d44113aac1,2020-03-25 23:00:00 (UTC),23880,FundNZ,5.4,1.389,BUY,,0,nzd,7.5,BUY
2f6e7012-3794-48e7-985b-99278786f34f,2020-03-25 23:36:54.682349 (UTC),23773,FundNZ,3.7893,1.979,BUY,,0,nzd,7.5,BUY
7a7a8a44-1d00-4210-8dc9-a90fc40479c6,2020-03-25 23:36:54.682349 (UTC),42033,FundNZ,16.3935,1.068,BUY,,0,nzd,17.5,BUY
3697b920-ab0d-45ef-8d49-b4d10b65b559,2020-03-30 01:59:55.536274 (UTC),24292,FundNZ,18.69,0.937,BUY,,0,nzd,17.5,BUY
18a9c032-961f-49d0-9bee-f8662c46d903,2020-04-05 22:01:24 (UTC),GBF,NZX,2.316244,3.238,BUY,,0,nzd,7.5,BUY
9a5bb814-1026-4bff-b3a3-9a3757937ced,2020-04-05 22:03:12 (UTC),USF,NZX,0.957854,7.83,BUY,,0,nzd,7.5,BUY
f48411df-7722-4bfb-b1e0-939c27e69dca,2020-04-27 22:02:50 (UTC),FNZ,NZX,1.854159,2.729,BUY,,0,nzd,5.06,BUY
a998ab5f-95f4-4585-96c6-ae0bc81ce790,2020-04-27 22:28:45 (UTC),USF,NZX,0.575,8.8,BUY,,0,nzd,5.06,BUY
b6b01458-7f3f-431d-8f84-f6a43c71d307,2020-06-09 22:01:39 (UTC),USF,NZX,0.275178,9.085,BUY,,0,nzd,2.5,BUY
8e8a95bb-771c-4f4c-9d0c-61c086ed16db,2020-06-09 22:06:16 (UTC),PX1,NZX,2.646276,0.94,BUY,,0.0125,nzd,2.4875,BUY
62dc8b73-4973-48f3-8bd6-c43271b3c58d,2021-01-17 21:00:25 (UTC),PX1,NZX,8.432203,1.18,BUY,,0.05,nzd,9.95,BUY
4ad2494a-c536-43fc-825d-4d806a5014bd,2021-01-17 21:00:38 (UTC),PEB,NZX,14.088495,1.13,BUY,,0.08,nzd,15.92,BUY
8fac47fe-1319-4b96-9e5d-5efad779426d,2021-01-17 21:02:22 (UTC),MFT,NZX,0.245224,64.92,BUY,,0.08,nzd,15.92,BUY
046b625c-e612-4ef0-a48b-e5ae230abafd,2021-01-17 21:03:13 (UTC),ATM,NZX,1.445958,11.01,BUY,,0.08,nzd,15.92,BUY
88fb1ae1-4731-460a-9de5-6eeb5e8228ed,2021-01-17 21:03:24 (UTC),OCA,NZX,11.132867,1.43,BUY,,0.08,nzd,15.92,BUY
013b248d-1402-4cab-8ff2-3ebfd8423364,2021-01-17 21:11:32 (UTC),FNZ,NZX,1.708914,3.511,BUY,,0,nzd,6,BUY
84c5f1e0-6477-4918-8d23-57f5ac3b62f4,2021-01-18 23:00:00 (UTC),23793,FundNZ,5.752,3.477,BUY,,0,nzd,20,BUY
9a20d0b1-7cc8-4a68-8679-f01cec8aa377,2021-02-21 21:03:01 (UTC),DIV,NZX,2.113758,1.301,BUY,,0,nzd,2.75,BUY
ff568aaa-5dae-4072-91cd-d84179eba91f,2021-04-05 22:01:03 (UTC),BGP,NZX,0.872807,5.7,BUY,,0.025,nzd,4.975,BUY
6c63e46d-f105-4fa2-a24c-c5eabe116d43,2021-04-05 22:01:05 (UTC),EBO,NZX,0.168131,29.59,BUY,,0.025,nzd,4.975,BUY
445537e7-200e-48f4-81b4-548010984639,2021-04-05 22:01:30 (UTC),MLN,NZX,3.826923,1.3,BUY,,0.025,nzd,4.975,BUY
2424cf79-3b2c-4eab-add8-2acfc0fd4a00,2021-04-05 22:01:54 (UTC),HLG,NZX,0.65894,7.55,BUY,,0.025,nzd,4.975,BUY
97d01917-c37a-4a30-8ddd-687276695882,2021-04-05 22:04:01 (UTC),SPK,NZX,1.104328,4.505,BUY,,0.025,nzd,4.975,BUY
24d91fdb-d8e0-451d-a21e-547106f65a0e,2021-04-18 22:00:23 (UTC),OCA,NZX,1.8703,1.33,BUY,,0.0125,nzd,2.4875,BUY
ce111cf1-e1e2-4d9d-9671-6ab0bc82f225,2021-04-27 22:21:07 (UTC),MFT,NZX,0.071275,69.8,BUY,,0.025,nzd,4.975,BUY
bec713f7-1dfe-4bd6-ade7-d37a745167e9,2021-06-01 23:14:32 (UTC),FNZ,NZX,4.384547,3.404,BUY,,0.075,nzd,14.925,BUY
62a8b4b1-35f8-434a-86fa-3c88462f88d1,2021-06-01 23:15:05 (UTC),USF,NZX,1.408151,10.599,BUY,,0.075,nzd,14.925,BUY
f22bf70c-e42c-47f1-be59-dfd354bc1097,2021-06-01 23:15:51 (UTC),MLN,NZX,4.006711,1.49,BUY,,0.03,nzd,5.97,BUY
898b701d-80da-4e6d-8093-626c2d5435ce,2021-06-02 13:30:26.149000 (UTC),TGT,NYSE,0.065549,227.69,BUY,0.725025,0.075,usd,14.925,BUY
e8701b43-a4f9-4d30-bc7f-7e69f154d199,2021-06-02 13:30:26.272000 (UTC),NVDA,NASDAQ,0.038198,651.2,BUY,0.725035,0.125,usd,24.875,BUY
a2147de3-3101-4d67-aec3-ff6a48a90e89,2021-06-02 13:30:26.769000 (UTC),KO,NYSE,0.449007,55.4,BUY,0.725145,0.125,usd,24.875,BUY
8bfcd992-b9af-48bf-90d7-cf25f3cf5573,2021-06-02 13:30:30.927000 (UTC),MCD,NYSE,0.106321,233.96,BUY,0.725125,0.125,usd,24.875,BUY
668ace55-9a19-478c-9139-b0b1749e6b51,2021-06-02 13:30:36.226000 (UTC),AMZN,NASDAQ,0.007716,3223.45,BUY,0.725035,0.125,usd,24.875,BUY
75e9b37e-942e-4a85-a657-d74b3d32e7cb,2021-06-02 13:31:25.292000 (UTC),SBUX,NASDAQ,0.219472,113.34,BUY,0.725035,0.125,usd,24.875,BUY
424f5770-82ed-4e77-951a-19b2adbdb03d,2021-06-03 00:00:00 (UTC),23793,FundNZ,1.5799,4.045,BUY,,0,nzd,6.39,BUY
79a30934-3d9e-47d5-a709-72b6733e7cc8,2021-06-04 00:50:33.119664 (UTC),24292,FundNZ,10.99,1.365,BUY,,0,nzd,15,BUY
6fd60cec-171d-4ff5-8d07-e8afb07dcebb,2021-06-13 22:00:41 (UTC),WBC,NZX,0.175732,28.31,BUY,,0.025,nzd,4.975,BUY
80fd5b28-bf7e-4499-8373-fb8c88a2992c,2021-06-13 22:07:42 (UTC),ANZ,NZX,0.162901,30.54,BUY,,0.025,nzd,4.975,BUY
51ff08d1-4352-43b4-8f49-28ed6b043448,2021-06-20 22:02:07 (UTC),ATM,NZX,0.026533,6.75,BUY,,0.0009,nzd,0.17910448,BUY
e57ea2da-1821-40da-9274-bfc457b4e5e5,2021-06-23 00:35:04 (UTC),SPK,NZX,0.039551,4.78,BUY,,0.00095,nzd,0.18905473,BUY
99496bf3-c665-4ea3-8d94-ca96e1bb1c06,2021-06-28 00:35:49 (UTC),HLG,NZX,0.02404,7.45,BUY,,0.0009,nzd,0.17910448,BUY
1ebfa4ec-1792-4e6f-a2f9-568b8be1c544,2021-07-05 00:00:00 (UTC),23793,FundNZ,0.0914,4.052,BUY,,0,nzd,0.37,BUY
4117bde2-9587-4759-89f2-09321259020c,2021-07-09 13:30:16.328000 (UTC),NVDA,NASDAQ,0.000162,798,BUY,,0.00065,usd,0.12935324,BUY
a4c74ad8-adb0-487f-9773-2200a06244de,2021-07-15 02:20:24 (UTC),DIV,NZX,2.508339,1.317,BUY,,0.01652,nzd,3.30348259,BUY
62cb5441-3a00-403f-aebb-b37ce96e2d0c,2021-07-15 13:30:24.069000 (UTC),TSLA,NASDAQ,0.037628,661.08,BUY,,0.12438,usd,24.8756219,BUY
40115414-5eb2-435f-9f42-fb2341f7770a,2021-07-15 13:30:34.047000 (UTC),AAPL,NASDAQ,0.166581,149.33,BUY,,0.12438,usd,24.8756219,BUY
7c842db4-f559-4f56-b3be-fdd2f286d0c7,2021-07-18 22:01:33 (UTC),ANZ,NZX,0.002402,28.99,BUY,,0.00035,nzd,0.06965175,BUY
04dd7a26-6103-434a-b91a-f0663568b286,2021-07-18 22:01:43 (UTC),WBC,NZX,0.002663,26.15,BUY,,0.00035,nzd,0.06965175,BUY
1ea2c835-5e9e-4e93-9484-5cf85ccf7127,2021-07-26 01:43:41.056707 (UTC),OZY,NZX,6.712558,4.447,BUY,,0.14925,nzd,29.85074543,BUY
d3782173-2114-493b-b74d-bffdcddf8ea5,2021-07-26 01:43:41.056707 (UTC),EUF,NZX,50.509741,1.97,BUY,,0.49751,nzd,99.50248618,BUY
a5e55b44-d923-4bba-a285-d88a27a4a45f,2021-07-26 01:43:41.056707 (UTC),FNZ,NZX,5.769932,3.449,BUY,,0.0995,nzd,19.90049547,BUY
6eeb4dc0-9dde-4171-9f4b-850c086cc6b3,2021-07-26 01:43:41.056707 (UTC),EMF,NZX,50.085144,1.49,BUY,,0.37313,nzd,74.62686456,BUY
32e33591-7fe0-4ca9-aa64-9fcd14774936,2021-07-26 01:43:41.056707 (UTC),APA,NZX,42.108543,2.363,BUY,,0.49751,nzd,99.50248711,BUY
7630916a-ee32-4eae-a74b-36ff0b2967ec,2021-07-26 01:43:41.056707 (UTC),USF,NZX,15.033182,11.583,BUY,,0.87065,nzd,174.1293471,BUY
4e9ba1d7-1361-44d5-a33e-41b0f5a69fa5,2021-08-02 01:41:07.135608 (UTC),OZY,NZX,0.582178,4.495,BUY,,0.01308,nzd,2.616913397,BUY
1cc1ed37-dc70-4e81-ad36-6a5a06e6ef32,2021-08-02 01:41:07.135608 (UTC),EUF,NZX,4.371061,1.992,BUY,,0.04353,nzd,8.706465944,BUY
7de1ecfe-bef9-44d3-b81b-4d9ea3789aef,2021-08-02 01:41:07.135608 (UTC),FNZ,NZX,0.508052,3.427,BUY,,0.00871,nzd,1.741293462,BUY
76caed5f-d7a7-460b-9323-2d24ef438a6a,2021-08-02 01:41:07.135608 (UTC),EMF,NZX,4.413362,1.479,BUY,,0.03264,nzd,6.527362398,BUY
81f36850-a8e7-4cd8-8ecb-7071bd9528c0,2021-08-02 01:41:07.135608 (UTC),APA,NZX,3.706505,2.349,BUY,,0.04353,nzd,8.706465343,BUY
09dbd462-eee2-4b61-9c59-1ba77e02ebc0,2021-08-02 01:41:07.135608 (UTC),USF,NZX,1.31541,11.581,BUY,,0.07617,nzd,15.23382898,BUY
64891fe4-941a-49b7-b1c4-48145c68e265,2021-08-09 02:05:19.573472 (UTC),OZY,NZX,0.578323,4.525,BUY,,0.01308,nzd,2.616911575,BUY
5e0a5c79-9718-4972-b604-ba9d629edc86,2021-08-09 02:05:19.573472 (UTC),EUF,NZX,4.353233,2,BUY,,0.04353,nzd,8.706466,BUY
50e355cb-3414-4446-8c34-4dcaf91a9047,2021-08-09 02:05:19.573472 (UTC),FNZ,NZX,0.503268,3.46,BUY,,0.00871,nzd,1.741292182,BUY
9d271efe-f77e-4ae7-9f07-5c43fdb284e6,2021-08-09 02:05:19.573472 (UTC),EMF,NZX,4.449463,1.467,BUY,,0.03264,nzd,6.527362221,BUY
8241b1d3-932c-4462-8b9e-d13f28f3d4ba,2021-08-09 02:05:19.573472 (UTC),APA,NZX,3.693876,2.357,BUY,,0.04353,nzd,8.706465732,BUY
25a206d4-c51d-44cc-81af-254ef38fd2a8,2021-08-09 02:05:19.573472 (UTC),USF,NZX,1.31428,11.591,BUY,,0.07617,nzd,15.23381948,BUY
fbcc51ee-0056-4ed9-b6c1-6abaacea745f,2021-08-16 01:44:32.389165 (UTC),OZY,NZX,0.578835,4.521,BUY,,0.01308,nzd,2.616913035,BUY
8bd41045-30bb-4af0-b49a-dde5a9edb271,2021-08-16 01:44:32.389165 (UTC),EUF,NZX,4.308025,2.021,BUY,,0.04353,nzd,8.706465967,BUY
65709582-06e2-4da1-875e-b462085c8cda,2021-08-16 01:44:32.389165 (UTC),FNZ,NZX,0.500185,3.481,BUY,,0.00871,nzd,1.74129304,BUY
d8c1cc8a-28c4-4686-90ff-61d22da679c1,2021-08-16 01:44:32.389165 (UTC),EMF,NZX,4.467736,1.461,BUY,,0.03264,nzd,6.527362296,BUY
ff3f785b-f931-4edb-be07-ee2e2158cf62,2021-08-16 01:44:32.389165 (UTC),APA,NZX,3.712779,2.345,BUY,,0.04353,nzd,8.706466755,BUY
0745183c-82e8-40e7-a7b1-7dfb0cf424e7,2021-08-16 01:44:32.389165 (UTC),USF,NZX,1.316894,11.568,BUY,,0.07617,nzd,15.23382979,BUY
49b63381-cbc2-4608-8045-b1ea6ebba8fa,2021-08-19 03:34:22 (UTC),SPK,NZX,0.008309,4.79,BUY,1.459269,0.0002,nzd,0.039801,BUY
2c290b20-4571-49cb-bdf7-6c2d248c1c03,2021-08-23 01:17:07.915281 (UTC),OZY,NZX,0.59166,4.423,BUY,,0.01308,nzd,2.61691218,BUY
5699db8b-71d6-4996-b414-03eb71210ef2,2021-08-23 01:17:07.915281 (UTC),EUF,NZX,4.263827,2.042,BUY,,0.04353,nzd,8.706466539,BUY
19f37c81-dc13-45ec-a138-bc2234896f25,2021-08-23 01:17:07.915281 (UTC),FNZ,NZX,0.491281,3.544,BUY,,0.00871,nzd,1.741290481,BUY
04b7af87-bd8c-4547-88c6-bf7389a70702,2021-08-23 01:17:07.915281 (UTC),EMF,NZX,4.489245,1.454,BUY,,0.03264,nzd,6.52736223,BUY
ea3ba2f2-56ff-4e14-96db-8b95f996de9c,2021-08-23 01:17:07.915281 (UTC),APA,NZX,3.711196,2.346,BUY,,0.04353,nzd,8.706465816,BUY
92eaa24e-b9fd-4aee-b5f4-e563f9d9069e,2021-08-23 01:17:07.915281 (UTC),USF,NZX,1.276506,11.934,BUY,,0.07617,nzd,15.2338226,BUY
60fc3078-1b31-4c86-97ac-8f9d9749d836,2021-08-30 01:24:43.043718 (UTC),OZY,NZX,0.594888,4.399,BUY,,0.01308,nzd,2.616912312,BUY
feb5df9b-c51e-4377-a76b-aab49dab02ff,2021-08-30 01:24:43.043718 (UTC),EUF,NZX,4.305869,2.022,BUY,,0.04353,nzd,8.706467118,BUY
f628ee5e-8ea2-4473-b87f-3216114d998f,2021-08-30 01:24:43.043718 (UTC),FNZ,NZX,0.485987,3.583,BUY,,0.00871,nzd,1.741291421,BUY
33b0dfb9-7600-4464-947b-4b1606b8fb90,2021-08-30 01:24:43.043718 (UTC),EMF,NZX,4.428333,1.474,BUY,,0.03264,nzd,6.527362842,BUY
2201c690-d0f3-432b-9d8d-c9778b2ddba5,2021-08-30 01:24:43.043718 (UTC),APA,NZX,3.723895,2.338,BUY,,0.04353,nzd,8.70646651,BUY
3acb015c-2b97-4832-b6a3-8964ad07777d,2021-08-30 01:24:43.043718 (UTC),USF,NZX,1.290237,11.807,BUY,,0.07617,nzd,15.23382826,BUY
a6d2dfe4-bf5a-4a60-9ce4-7b22e0e1aac3,2021-09-01 13:30:14.515000 (UTC),NVDA,NASDAQ,0.00035436,224.63,BUY,,0.0004,usd,0.079602,BUY
49978468-34ad-4ba8-a4f1-0fce05bb89bf,2021-09-03 13:30:14.587000 (UTC),KO,NYSE,0.25820376,56.61,BUY,0.712683,0.07308,usd,14.61691543,BUY
500e7ccc-c8f1-46f2-afa2-24bb3104db07,2021-09-06 01:28:30.102636 (UTC),OZY,NZX,0.601313,4.352,BUY,,0.01308,nzd,2.616914176,BUY
4c8db96c-f0d5-41b0-b227-a5de16b46870,2021-09-06 01:28:30.102636 (UTC),EUF,NZX,4.372911,1.991,BUY,,0.04353,nzd,8.706465801,BUY
d296796e-0759-4057-a61d-4959cb17fef4,2021-09-06 01:28:30.102636 (UTC),FNZ,NZX,0.483692,3.6,BUY,,0.00871,nzd,1.7412912,BUY
6f5cb1a4-a6e4-4c00-9696-c241307698b6,2021-09-06 01:28:30.102636 (UTC),EMF,NZX,4.440383,1.47,BUY,,0.03264,nzd,6.52736301,BUY
e216821c-403d-421b-9143-faf2eb56473c,2021-09-06 01:28:30.102636 (UTC),APA,NZX,3.663029,2.377,BUY,,0.04353,nzd,8.706466816,BUY
d3d7e99f-568a-457f-b0ea-bb422f72328e,2021-09-06 01:28:30.102636 (UTC),USF,NZX,1.308973,11.638,BUY,,0.07617,nzd,15.23382777,BUY
bfbf6a79-ac5a-41a6-81eb-a3ab0d991f58,2021-09-13 01:24:16.067379 (UTC),OZY,NZX,0.603253,4.338,BUY,,0.01308,nzd,2.616911514,BUY
9e6ff9fe-0b87-4523-a637-b54e983e5600,2021-09-13 01:24:16.067379 (UTC),EUF,NZX,4.435286,1.963,BUY,,0.04353,nzd,8.706466418,BUY
1b9ee931-112c-481e-8871-6b417ce7da99,2021-09-13 01:24:16.067379 (UTC),FNZ,NZX,0.491197,3.545,BUY,,0.00871,nzd,1.741293365,BUY
b3791b9f-e147-4047-9551-4668207f3033,2021-09-13 01:24:16.067379 (UTC),EMF,NZX,4.389618,1.487,BUY,,0.03264,nzd,6.527361966,BUY
122bb464-c453-414a-a08c-bf626155a258,2021-09-13 01:24:16.067379 (UTC),APA,NZX,3.644398,2.389,BUY,,0.04353,nzd,8.706466822,BUY
38398635-470c-43be-8ab7-628325393e80,2021-09-13 01:24:16.067379 (UTC),USF,NZX,1.324934,11.498,BUY,,0.07617,nzd,15.2338235,BUY
74836211-08d7-4b3d-8548-93b83110a0f9,2021-09-20 01:23:07.947758 (UTC),OZY,NZX,0.617488,4.238,BUY,,0.01308,nzd,2.616914144,BUY
08ed7bfa-a966-4031-8d33-4221d80d8c88,2021-09-20 01:23:07.947758 (UTC),EUF,NZX,4.467146,1.949,BUY,,0.04353,nzd,8.706467554,BUY
67033050-51f4-4d29-9513-6797c15203c4,2021-09-20 01:23:07.947758 (UTC),FNZ,NZX,0.48653,3.579,BUY,,0.00871,nzd,1.74129087,BUY
600a1a2b-0356-4130-9ecc-a9d3500048bb,2021-09-20 01:23:07.947758 (UTC),EMF,NZX,4.470796,1.46,BUY,,0.03264,nzd,6.52736216,BUY
aaf55f02-6bad-4f72-8beb-e4a77eae9bd2,2021-09-20 01:23:07.947758 (UTC),APA,NZX,3.621658,2.404,BUY,,0.04353,nzd,8.706465832,BUY
bd268c83-de2f-4150-9147-195078362add,2021-09-20 01:23:07.947758 (UTC),USF,NZX,1.318832,11.551,BUY,,0.07617,nzd,15.23382843,BUY
76250dc7-7ae6-4955-a954-c1bfac251ba5,2021-09-23 01:53:15.118905 (UTC),24292,FundNZ,0.16,1.395,BUY,1.421131,0,nzd,0.21,BUY
93aeeaaa-a1d4-4196-ae6f-8c0b92c91448,2021-09-26 23:34:46 (UTC),MEL,NZX,2.391886,5.2,BUY,,0.06219,nzd,12.43781095,BUY
e54c1c5e-d1ba-4967-ae1e-050cfe8d7eb2,2021-09-26 23:36:24 (UTC),FBU,NZX,0.853073,7.29,BUY,,0.03109,nzd,6.21890548,BUY
7bec3351-e2f9-4ece-88e7-0f77286b47d2,2021-09-26 23:38:05 (UTC),KMD,NZX,4.012197,1.55,BUY,,0.03109,nzd,6.21890548,BUY
559ce5ec-4078-4a03-b542-1be1db04147f,2021-09-27 00:47:14.575852 (UTC),OZY,NZX,0.608726,4.299,BUY,,0.01308,nzd,2.616913074,BUY
e1950280-ce26-490f-9a10-3b99ffc5e960,2021-09-27 00:47:14.575852 (UTC),EUF,NZX,4.430772,1.965,BUY,,0.04353,nzd,8.70646698,BUY
9cec77ba-bb79-4cb9-b79a-e90ededd21b4,2021-09-27 00:47:14.575852 (UTC),FNZ,NZX,0.48237,3.61,BUY,,0.00871,nzd,1.741292027,BUY
0fb2f3ec-7301-433c-9b71-d0a2b5356a9c,2021-09-27 00:47:14.575852 (UTC),EMF,NZX,4.476929,1.458,BUY,,0.03264,nzd,6.527362482,BUY
7aa2f6d6-6b4d-4284-ab37-77de1654ebb0,2021-09-27 00:47:14.575852 (UTC),APA,NZX,3.642873,2.39,BUY,,0.04353,nzd,8.70646647,BUY
56410e0e-481e-413c-82fe-793b2b0568e8,2021-09-27 00:47:14.575852 (UTC),USF,NZX,1.303708,11.685,BUY,,0.07617,nzd,15.23382798,BUY
f88f0938-2908-401c-a95f-14c223bdf42d,2021-09-27 21:00:50 (UTC),MLN,NZX,0.342443,1.54,BUY,,0.00264,nzd,0.52736319,BUY
b9209a73-4cfb-4144-a2c8-7b75638743a2,2021-09-28 19:00:00 (UTC),PX1,NZX,8.287332,0.519,BUY,,0,nzd,4.303766066,BUY
747c4e3c-4504-4ae1-94ad-e022d86d5696,2021-10-04 00:54:14.936502 (UTC),OZY,NZX,0.612143,4.275,BUY,,0.01308,nzd,2.616911325,BUY
43b1086c-4c20-4f8c-814b-e4ece4bc075b,2021-10-04 00:54:14.936502 (UTC),EUF,NZX,4.497142,1.936,BUY,,0.04353,nzd,8.706466912,BUY
1ce1151e-1f01-48e5-906f-d10cc9fca684,2021-10-04 00:54:14.936502 (UTC),FNZ,NZX,0.479695,3.63,BUY,,0.00871,nzd,1.74129285,BUY
b3624583-e8af-4e98-9715-8b9caa99c324,2021-10-04 00:54:14.936502 (UTC),EMF,NZX,4.47386,1.459,BUY,,0.03264,nzd,6.52736174,BUY
7d68081b-ca15-4494-ae04-0391c5c099c9,2021-10-04 00:54:14.936502 (UTC),APA,NZX,3.714505,2.344,BUY,,0.04353,nzd,8.706465415,BUY
618fa4df-137e-424c-a519-080405f6ff93,2021-10-04 00:54:14.936502 (UTC),USF,NZX,1.322495,11.519,BUY,,0.07617,nzd,15.23381991,BUY
6868237c-79b5-4a7e-8f5c-dba1b5029c68,2021-10-11 00:37:46.486056 (UTC),OZY,NZX,0.278848,4.282,BUY,,0.00597,nzd,1.194027136,BUY
1319b419-af21-484c-a8c6-1a50bda579d6,2021-10-11 00:37:46.486056 (UTC),EUF,NZX,2.067584,1.925,BUY,,0.0199,nzd,3.9800992,BUY
f260d66a-3ee5-4cbb-b13e-7377780e0d7c,2021-10-11 00:37:46.486056 (UTC),FNZ,NZX,0.222981,3.57,BUY,,0.00398,nzd,0.796018093,BUY
0640f51d-137b-40fa-88b3-d4582e830a12,2021-10-11 00:37:46.486056 (UTC),EMF,NZX,2.030663,1.47,BUY,,0.01493,nzd,2.98507461,BUY
381667a7-c408-4508-b902-2c799b6e1309,2021-10-11 00:37:46.486056 (UTC),APA,NZX,1.739553,2.288,BUY,,0.0199,nzd,3.980097264,BUY
2d0c82b4-8532-431c-a7ca-98763ee3a3b7,2021-10-11 00:37:46.486056 (UTC),USF,NZX,0.604353,11.525,BUY,,0.03483,nzd,6.965168325,BUY
bb83e8cd-eba8-4bd9-b2ab-eb614e0c849f,2021-10-18 01:24:47.226301 (UTC),OZY,NZX,0.275375,4.336,BUY,,0.00597,nzd,1.194026,BUY
ed3615b9-afd7-472b-93b4-b9989156e34c,2021-10-18 01:24:47.226301 (UTC),EUF,NZX,2.042123,1.949,BUY,,0.0199,nzd,3.980097727,BUY
a4e5d68c-0d53-4c7f-b68d-86bf18be6bae,2021-10-18 01:24:47.226301 (UTC),FNZ,NZX,0.223162,3.567,BUY,,0.00398,nzd,0.796018854,BUY
8d640a07-073d-43a5-a5d5-886d1eda84fd,2021-10-18 01:24:47.226301 (UTC),EMF,NZX,2.011725,1.484,BUY,,0.01493,nzd,2.985074001,BUY
0c63b098-3584-419b-a609-940e9751f720,2021-10-18 01:24:47.226301 (UTC),APA,NZX,1.727473,2.304,BUY,,0.0199,nzd,3.980097792,BUY
541e8eca-4e87-4543-b9d2-29a4176c2d95,2021-10-18 01:24:47.226301 (UTC),USF,NZX,0.602367,11.563,BUY,,0.03483,nzd,6.965169621,BUY
21446485-c691-4b3f-a7f5-0045987374d7,2021-10-25 21:00:37 (UTC),ANZ,NZX,0.168078,29.6,BUY,1.396446,0.02488,nzd,4.97512438,BUY
eb396b90-6a1f-45f7-a168-09879df2bb7d,2021-10-25 21:16:37 (UTC),HLG,NZX,0.700721,7.1,BUY,,0.02488,nzd,4.97512438,BUY
