Order ID,Trade date,Instrument code,Market code,Quantity,Price,Transaction type,Exchange rate,Transaction fee,Currency,Amount,Transaction method
0576725f-b815-428d-be6d-56b46dc6797d,2022-03-14 00:29:57.401523 (UTC),APA,NZX,1.89980883,2.095,BUY,,0.0199,nzd,3.980099499,BUY
f90546f5-b871-4252-926b-2e64fb8d4965,2022-03-14 00:29:57.401523 (UTC),USF,NZX,0.61092659,11.401,BUY,,0.03483,nzd,6.965174053,BUY
4c035790-47de-436a-abc3-19ea1f0c6811,2022-03-21 00:06:38.243497 (UTC),OZY,NZX,0.26587171,4.491,BUY,,0.00597,nzd,1.19402985,BUY
2511244a-64da-4ea0-bc33-1ad8d7b3699e,2022-03-21 00:06:38.243497 (UTC),EUF,NZX,2.1572355,1.845,BUY,,0.0199,nzd,3.980099498,BUY
1a3124c6-210a-443c-a72a-5479f45ab02c,2022-03-21 00:06:38.243497 (UTC),FNZ,NZX,0.24242144,3.284,BUY,,0.00398,nzd,0.796019889,BUY
9c740a70-2f0c-4869-b8f6-f27084cc9883,2022-03-21 00:06:38.243497 (UTC),EMF,NZX,2.18847113,1.364,BUY,,0.01493,nzd,2.985074621,BUY
998374be-b15b-4466-8ca3-aff870450568,2022-03-21 00:06:38.243497 (UTC),APA,NZX,1.82573372,2.18,BUY,,0.0199,nzd,3.98009951,BUY
dc25a2f6-afc8-487d-bfa9-17f01f2a4cac,2022-03-21 00:06:38.243497 (UTC),USF,NZX,0.58847365,11.836,BUY,,0.03483,nzd,6.965174121,BUY
ed88b9b4-e567-4d13-becf-2faea86e3749,2022-03-28 00:08:50.293117 (UTC),OZY,NZX,0.26139007,4.568,BUY,,0.00597,nzd,1.19402984,BUY
8720604a-89a3-4a3f-b9d8-be0138176c18,2022-03-28 00:08:50.293117 (UTC),EUF,NZX,2.20382032,1.806,BUY,,0.0199,nzd,3.980099498,BUY
57469f64-7f89-4400-9d2c-77d35ded8515,2022-03-28 00:08:50.293117 (UTC),FNZ,NZX,0.24360451,3.268,BUY,,0.00398,nzd,0.79601988,BUY
421ef32a-05e2-4f7e-be64-e30b0beaf5dc,2022-03-28 00:08:50.293117 (UTC),EMF,NZX,2.23266614,1.337,BUY,,0.01493,nzd,2.985074629,BUY
56face7c-b75c-4c04-a26c-68423c8d29f4,2022-03-28 00:08:50.293117 (UTC),APA,NZX,1.83838314,2.165,BUY,,0.0199,nzd,3.980099498,BUY
91e2d97f-703a-49ea-b5db-396e3d4b75c1,2022-03-28 00:08:50.293117 (UTC),USF,NZX,0.58713429,11.863,BUY,,0.03483,nzd,6.965174082,BUY
bb7ed57d-d71b-4822-ba59-f1ce9054329a,2022-04-03 22:01:13 (UTC),GBF,NZX,0.316244,3.183,SELL,,0.00501,nzd,1.001596672,SELL
2945cc08-aa9c-483c-a284-666d03868cc7,2022-04-03 22:01:13 (UTC),GBF,NZX,2,3.182,SELL,,0.03166,nzd,6.33233831,SELL
9300e3f8-9a0f-46d4-8680-121e1b5cc112,2022-04-04 01:34:48.397646 (UTC),OZY,NZX,0.25711237,4.644,BUY,,0.00597,nzd,1.194029846,BUY
9d4bdabd-a232-4bb9-9627-8ee973eec5e1,2022-04-04 01:34:48.397646 (UTC),EUF,NZX,2.16427379,1.839,BUY,,0.0199,nzd,3.9800995,BUY
ae311f59-804d-4dd6-8856-e1101a7a7bce,2022-04-04 01:34:48.397646 (UTC),FNZ,NZX,0.24180434,3.292,BUY,,0.00398,nzd,0.796019887,BUY
f4791cb1-d85b-4b32-89fc-349da205cc20,2022-04-04 01:34:48.397646 (UTC),EMF,NZX,2.17729732,1.371,BUY,,0.01493,nzd,2.985074626,BUY
c26bd455-d8a4-4537-8f2e-3c067135594f,2022-04-04 01:34:48.397646 (UTC),APA,NZX,1.82741024,2.178,BUY,,0.0199,nzd,3.980099503,BUY
5417772c-9c09-448e-bb37-e62fdd96ca7e,2022-04-04 01:34:48.397646 (UTC),USF,NZX,0.58047955,11.999,BUY,,0.03483,nzd,6.96517412,BUY
ecb710cd-9d0e-4ae4-805e-e6e34fff099a,2022-04-05 01:15:31 (UTC),SPK,NZX,2.32410618,4.7,SELL,,0.05434,nzd,10.86895428,SELL
451ac236-3395-447f-93a7-d6892d0b4492,2022-04-06 22:28:16 (UTC),AIRRG,NZX,12.34567901,0.486,BUY,,0.03,nzd,6,BUY
67fe7bee-7b78-4185-b199-dcf7c70783cc,2022-04-11 01:03:27.207882 (UTC),OZY,NZX,0.25513458,4.68,BUY,,0.00597,nzd,1.194029834,BUY
fc8e8761-1a52-4f10-aa48-9ffae03a1484,2022-04-11 01:03:27.207882 (UTC),EUF,NZX,2.16781019,1.836,BUY,,0.0199,nzd,3.980099509,BUY
cda52d07-785e-4977-a2a4-4663e4b94e7b,2022-04-11 01:03:27.207882 (UTC),FNZ,NZX,0.24276514,3.279,BUY,,0.00398,nzd,0.79601988,BUY
a7dd36c8-32b2-4ae2-a215-c3fd43b4b567,2022-04-11 01:03:27.207882 (UTC),EMF,NZX,2.18847113,1.364,BUY,,0.01493,nzd,2.985074621,BUY
a990bda6-0524-4022-950d-07ad78e2ba42,2022-04-11 01:03:27.207882 (UTC),APA,NZX,1.86334246,2.136,BUY,,0.0199,nzd,3.980099495,BUY
76621e41-94d7-448e-8641-232cf5145715,2022-04-11 01:03:27.207882 (UTC),USF,NZX,0.58235521,11.96,BUY,,0.03483,nzd,6.96517411,BUY
e2b17afd-ecb4-47c6-b2ae-4ac47cf967fa,2022-04-19 02:41:54.751342 (UTC),OZY,NZX,0.25211759,4.736,BUY,,0.00597,nzd,1.194029829,BUY
f90b09ee-b11d-454e-a23a-b94b7e18f9db,2022-04-19 02:41:54.751342 (UTC),EUF,NZX,2.15256773,1.849,BUY,,0.0199,nzd,3.980099506,BUY
63a12208-1976-4374-a10c-4138c152a471,2022-04-19 02:41:54.751342 (UTC),FNZ,NZX,0.24647264,3.23,BUY,,0.00398,nzd,0.79601988,BUY
e2fca849-fa48-414f-9a29-051b990517f4,2022-04-19 02:41:54.751342 (UTC),EMF,NZX,2.18846824,1.364,BUY,,0.01493,nzd,2.985074627,BUY
331db9c7-5a74-445f-b3a5-88c07d4d7f7d,2022-04-19 02:41:54.751342 (UTC),APA,NZX,1.86771305,2.131,BUY,,0.0199,nzd,3.980099507,BUY
57884a75-cc98-41d6-a430-3ec7e6b2952c,2022-04-19 02:41:54.751342 (UTC),USF,NZX,0.58222684,11.963,BUY,,0.03483,nzd,6.965174045,BUY
d7a8742c-ec46-409d-a2c7-d0d0720f526c,2022-04-26 01:43:28.233384 (UTC),OZY,NZX,0.26329214,4.535,BUY,,0.00597,nzd,1.194029855,BUY
d79369d4-e058-4ec0-a389-eafffd986675,2022-04-26 01:43:28.233384 (UTC),EUF,NZX,2.16545131,1.838,BUY,,0.0199,nzd,3.980099508,BUY
ba48eaf8-7817-4d02-aff3-353ceca5826c,2022-04-26 01:43:28.233384 (UTC),FNZ,NZX,0.24644579,3.23,BUY,,0.00398,nzd,0.796019902,BUY
7428b520-4e5a-45a0-82ae-9c2b240555f5,2022-04-26 01:43:28.233384 (UTC),EMF,NZX,2.27001873,1.315,BUY,,0.01493,nzd,2.98507463,BUY
e4b99792-fa26-45d8-81eb-f83bd4a1ad94,2022-04-26 01:43:28.233384 (UTC),APA,NZX,1.88184373,2.115,BUY,,0.0199,nzd,3.980099489,BUY
85d6affe-06f7-41f2-8ccf-be7f23fe0ee0,2022-04-26 01:43:28.233384 (UTC),USF,NZX,0.58723329,11.861,BUY,,0.03483,nzd,6.965174053,BUY
1ebcf277-d869-4458-89d0-f93538721a24,2022-05-02 01:20:49.979425 (UTC),OZY,NZX,0.26059141,4.582,BUY,,0.00597,nzd,1.194029841,BUY
907b2d8f-e8d3-4608-93fa-d2b263ed5c8d,2022-05-02 01:20:49.979425 (UTC),EUF,NZX,2.17135816,1.833,BUY,,0.0199,nzd,3.980099507,BUY
c4bc8c05-b3c2-48e5-a97f-640a39493e2f,2022-05-02 01:20:49.979425 (UTC),FNZ,NZX,0.24721115,3.22,BUY,,0.00398,nzd,0.796019903,BUY
2aaa3fd0-505f-4c91-b119-b478a199553a,2022-05-02 01:20:49.979425 (UTC),EMF,NZX,2.19329509,1.361,BUY,,0.01493,nzd,2.985074617,BUY
4925b057-cfb3-4bec-8acd-005e40267f47,2022-05-02 01:20:49.979425 (UTC),APA,NZX,1.84691392,2.155,BUY,,0.0199,nzd,3.980099498,BUY
82bb24e2-bc82-4966-b113-3f9ec3dbd367,2022-05-02 01:20:49.979425 (UTC),USF,NZX,0.59766381,11.654,BUY,,0.03483,nzd,6.965174042,BUY
00326b27-1d44-44ac-98ae-09a32dac708a,2022-05-09 01:17:24.444250 (UTC),OZY,NZX,0.263874,4.525,BUY,,0.00597,nzd,1.19402985,BUY
64b62149-7f6d-4555-ae25-da4cf8cd2743,2022-05-09 01:17:24.444250 (UTC),EUF,NZX,2.23099748,1.784,BUY,,0.0199,nzd,3.980099504,BUY
adf93826-d1a5-491f-9857-a878eb0f75a9,2022-05-09 01:17:24.444250 (UTC),FNZ,NZX,0.25423376,3.131,BUY,,0.00398,nzd,0.796019885,BUY
8798e703-25fa-4643-a990-1bdea3ce10a0,2022-05-09 01:17:24.444250 (UTC),EMF,NZX,2.27174629,1.314,BUY,,0.01493,nzd,2.985074625,BUY
1cb5beac-e6a0-465a-b476-921eba9a5cc5,2022-05-09 01:17:24.444250 (UTC),APA,NZX,1.85552424,2.145,BUY,,0.0199,nzd,3.980099495,BUY
ee46ab5f-891b-4326-9e0d-8ace65e17464,2022-05-09 01:17:24.444250 (UTC),USF,NZX,0.59679325,11.671,BUY,,0.03483,nzd,6.965174021,BUY
d517982b-059f-4e99-8883-bd03c09b9bdc,2022-05-16 00:00:00 (UTC),23773,FundNZ,3.7893,2.568,SELL,,0,nzd,9.72,SELL
b37e2c16-9541-4809-a859-217b80487330,2022-05-16 00:00:00 (UTC),42033,FundNZ,16.3935,1.415,SELL,,0,nzd,23.19,SELL
63c21901-9568-4ec1-94ee-fdd67b29e605,2022-05-16 01:13:32.311830 (UTC),OZY,NZX,0.26294425,4.541,BUY,,0.00597,nzd,1.194029839,BUY
650a10d0-7f53-49f0-b17c-e92002415ca3,2022-05-16 01:13:32.311830 (UTC),EUF,NZX,2.18207209,1.824,BUY,,0.0199,nzd,3.980099492,BUY
2f209ca9-b73f-418a-b7a5-26c63c63b248,2022-05-16 01:13:32.311830 (UTC),FNZ,NZX,0.26019538,3.059,BUY,,0.00398,nzd,0.796019889,BUY
c0bace52-c88b-49cb-a8c3-a16802a3f898,2022-05-16 01:13:32.311830 (UTC),EMF,NZX,2.23601095,1.335,BUY,,0.01493,nzd,2.985074618,BUY
f5972d96-9840-4d89-b4c9-be5005cf8447,2022-05-16 01:13:32.311830 (UTC),APA,NZX,1.83077254,2.174,BUY,,0.0199,nzd,3.980099502,BUY
2c11d92a-246d-49b1-bb0a-459304f7c542,2022-05-16 01:13:32.311830 (UTC),USF,NZX,0.59340817,11.738,BUY,,0.03483,nzd,6.965174088,BUY
92842377-f22b-444a-9b5d-35d23040afb5,2022-05-18 02:49:04.103135 (UTC),24292,FundNZ,29.84,1.28,SELL,,0,nzd,38.42,SELL
b75c1f62-4bdc-426c-a5a0-3bbb34fd7c0b,2022-05-18 13:30:14.484000 (UTC),AMD,NASDAQ,0.24522457,100.02,BUY,0.634795,0.12264,usd,24.52736319,BUY
8ac49b1c-015a-4417-bc01-cef66568b6a7,2022-05-19 22:44:46 (UTC),NPF,NZX,25.6989562,1.275,BUY,,0.16383,nzd,32.76616916,BUY
d93ffbc5-3ee9-413b-a4a9-555df19da1cf,2022-05-23 01:08:53.272356 (UTC),OZY,NZX,0.26439988,4.516,BUY,,0.00597,nzd,1.194029858,BUY
b379689f-3c3a-4f17-83a6-18581c79dd61,2022-05-23 01:08:53.272356 (UTC),EUF,NZX,2.19531136,1.813,BUY,,0.0199,nzd,3.980099496,BUY
9734e256-7fa2-4ffb-bbaa-899b0df86e01,2022-05-23 01:08:53.272356 (UTC),FNZ,NZX,0.25711237,3.096,BUY,,0.00398,nzd,0.796019898,BUY
0a4fba81-fbf6-443a-80b3-966b45ad7135,2022-05-23 01:08:53.272356 (UTC),EMF,NZX,2.23768712,1.334,BUY,,0.01493,nzd,2.985074618,BUY
3097660e-b96f-469d-9ed4-a081c3cbd13e,2022-05-23 01:08:53.272356 (UTC),APA,NZX,1.83924482,2.164,BUY,,0.0199,nzd,3.980099489,BUY
ba864182-2a56-44a0-b782-e0f88d14d167,2022-05-23 01:08:53.272356 (UTC),USF,NZX,0.623173,11.177,BUY,,0.03483,nzd,6.965174086,BUY
2751db13-a406-4801-92db-b1fa1d9a58f2,2022-05-23 23:57:29 (UTC),ATM,NZX,1.472491,4.92,SELL,,0.03604,nzd,7.20861266,SELL
436d3bbd-a745-4ef7-b73f-ae54fb1769c5,2022-05-24 03:20:39 (UTC),NPF,NZX,5.53986823,1.295,BUY,,0.03587,nzd,7.17412936,BUY
92853ddb-906a-4676-8260-dd139e89f500,2022-05-30 00:00:00 (UTC),23880,FundNZ,5.4,1.711,SELL,,0,nzd,9.23,SELL
c20f9833-587c-4380-9e83-4eb50410a062,2022-05-30 01:06:27.877346 (UTC),OZY,NZX,0.33123353,4.506,BUY,,0.00746,nzd,1.492537292,BUY
a96fae7e-14d8-47a2-9361-2d509c42b0ca,2022-05-30 01:06:27.877346 (UTC),EUF,NZX,2.69508362,1.846,BUY,,0.02488,nzd,4.975124363,BUY
40dafcb9-3559-4cdd-ba22-5990c6ed7e2a,2022-05-30 01:06:27.877346 (UTC),FNZ,NZX,0.32831628,3.031,BUY,,0.00498,nzd,0.995024867,BUY
2e2bf51c-ee7e-46d6-a1dc-733727d616de,2022-05-30 01:06:27.877346 (UTC),EMF,NZX,2.8224987,1.322,BUY,,0.01866,nzd,3.731343281,BUY
137beebb-da77-4406-9017-98b18b098165,2022-05-30 01:06:27.877346 (UTC),APA,NZX,2.3183245,2.146,BUY,,0.02488,nzd,4.975124377,BUY
3d702ca1-28b8-4a84-8788-10f747764f82,2022-05-30 01:06:27.877346 (UTC),USF,NZX,0.7496528,11.614,BUY,,0.04353,nzd,8.706467619,BUY
b3c650c4-3dcb-44e2-b9ed-d8ed84eb6339,2022-06-01 13:30:09.379000 (UTC),AMZN,NASDAQ,0.00243272,2450,BUY,0.651692,0.0298,usd,5.96019901,BUY
c7b5e75b-4841-4bf3-9c7a-f8fbe0d1586b,2022-06-02 01:57:30.841313 (UTC),EBO,NZX,0.168131,40.06,SELL,,0.03351,nzd,6.70181877,SELL
3a4539e5-97e1-4cfa-8319-89dab5a93be2,2022-06-07 01:53:13.765669 (UTC),OZY,NZX,0.33006132,4.522,BUY,,0.00746,nzd,1.492537289,BUY
6896bb11-f15a-45ec-9aa5-b3c13ce35b68,2022-06-07 01:53:13.765669 (UTC),EUF,NZX,2.69362446,1.847,BUY,,0.02488,nzd,4.975124378,BUY
3d64a13c-ebf8-40d5-906b-2949de33ad76,2022-06-07 01:53:13.765669 (UTC),FNZ,NZX,0.32839104,3.03,BUY,,0.00498,nzd,0.995024851,BUY
dbd1ee06-6474-48ff-bc7b-aa5d0fbaa28b,2022-06-07 01:53:13.765669 (UTC),EMF,NZX,2.77836432,1.343,BUY,,0.01866,nzd,3.731343282,BUY
72ea5f99-43f0-4e05-8e2f-ac928ff67bf3,2022-06-07 01:53:13.765669 (UTC),APA,NZX,2.31940597,2.145,BUY,,0.02488,nzd,4.975124363,BUY
df3df8e6-a5f3-4613-9cc0-b1cdd09f65c9,2022-06-07 01:53:13.765669 (UTC),USF,NZX,0.75419791,11.544,BUY,,0.04353,nzd,8.706467566,BUY
d3f269bb-f333-40f6-a262-0168f331f7f5,2022-06-13 01:03:29.662339 (UTC),OZY,NZX,0.35044313,4.259,BUY,,0.00746,nzd,1.492537291,BUY
bcb1caed-e91b-4739-854f-f57aadb35084,2022-06-13 01:03:29.662339 (UTC),EUF,NZX,2.83373235,1.756,BUY,,0.02488,nzd,4.975124379,BUY
02b459d6-e157-4c73-94ad-ba2e66f0c95b,2022-06-13 01:03:29.662339 (UTC),FNZ,NZX,0.33786922,2.945,BUY,,0.00498,nzd,0.995024853,BUY
68761d7d-70f9-4b83-ac2a-e14956461cf2,2022-06-13 01:03:29.662339 (UTC),EMF,NZX,2.7950137,1.335,BUY,,0.01866,nzd,3.73134329,BUY
d8b46306-c901-49be-875b-ebf3ca77e7d1,2022-06-13 01:03:29.662339 (UTC),APA,NZX,2.39685674,2.076,BUY,,0.02488,nzd,4.975124376,BUY
972234b3-6bdd-45fe-a23f-b4dd41813cf7,2022-06-13 01:03:29.662339 (UTC),USF,NZX,0.78656316,11.069,BUY,,0.04353,nzd,8.706467618,BUY
e1cba363-0aaf-4880-8954-1d9c2289efb6,2022-06-20 01:06:50.696928 (UTC),OZY,NZX,0.36889207,4.046,BUY,,0.00746,nzd,1.492537315,BUY
8e030724-2b97-44d1-ae37-5f2b540d3c57,2022-06-20 01:06:50.696928 (UTC),EUF,NZX,2.93171737,1.697,BUY,,0.02488,nzd,4.975124377,BUY
47863788-ff76-4ea8-a9f8-1c0493084db5,2022-06-20 01:06:50.696928 (UTC),FNZ,NZX,0.34852009,2.855,BUY,,0.00498,nzd,0.995024857,BUY
c4aaf8ea-7e2d-40a6-b837-21551c5badd3,2022-06-20 01:06:50.696928 (UTC),EMF,NZX,2.84401165,1.312,BUY,,0.01866,nzd,3.731343285,BUY
65cb2588-e5bd-4036-b6cd-ffb667667cfc,2022-06-20 01:06:50.696928 (UTC),APA,NZX,2.50257765,1.988,BUY,,0.02488,nzd,4.975124368,BUY
1b04c6ed-0910-4be1-a61c-d78f881ce2f6,2022-06-20 01:06:50.696928 (UTC),USF,NZX,0.81727848,10.653,BUY,,0.04353,nzd,8.706467647,BUY
73df7c7b-f48a-4425-837e-e229e7d37034,2022-06-20 23:52:59.321598 (UTC),NPF,NZX,4.88032085,1.207,BUY,1.577568,0.02945,nzd,5.890547266,BUY
23911779-aac9-4c75-a84c-e545f8bc615e,2022-06-21 00:55:33.065604 (UTC),AIR,NZX,10.75702569,0.555,BUY,,0.02985,nzd,5.970149258,BUY
944384b5-745c-47e2-99d4-91438ec2c351,2022-06-27 01:25:04.792361 (UTC),OZY,NZX,0.3610395,4.134,BUY,,0.00746,nzd,1.492537293,BUY
9ac8506a-3634-4e0e-96b2-ab028bcc7de3,2022-06-27 01:25:04.792361 (UTC),EUF,NZX,2.8469708,1.748,BUY,,0.02488,nzd,4.97512438,BUY
cbd6bb73-f15c-470e-aac9-e7beb5f3a4d0,2022-06-27 01:25:04.792361 (UTC),FNZ,NZX,0.33775454,2.946,BUY,,0.00498,nzd,0.995024875,BUY
bf783415-77c3-4b76-a371-d2d049c37e01,2022-06-27 01:25:04.792361 (UTC),EMF,NZX,2.78250753,1.341,BUY,,0.01866,nzd,3.731343279,BUY
9fa55490-f3dc-4941-8152-35562a1f28b1,2022-06-27 01:25:04.792361 (UTC),APA,NZX,2.43639783,2.042,BUY,,0.02488,nzd,4.975124369,BUY
1e65be7e-d59e-474d-8aa3-3e56675d1a10,2022-06-27 01:25:04.792361 (UTC),USF,NZX,0.77514847,11.232,BUY,,0.04353,nzd,8.706467615,BUY
b16a44c1-14a5-422f-8147-d60d5e8de585,2022-07-04 01:11:34.963679 (UTC),OZY,NZX,0.36163707,4.127,BUY,,0.00746,nzd,1.492537305,BUY
24e007a4-7da6-4345-938a-615be064b9ec,2022-07-04 01:11:34.963679 (UTC),EUF,NZX,2.87413541,1.731,BUY,,0.02488,nzd,4.975124371,BUY
32be797b-311f-4b0b-be3b-84278d82e86a,2022-07-04 01:11:34.963679 (UTC),FNZ,NZX,0.33936728,2.932,BUY,,0.00498,nzd,0.995024865,BUY
d52f7c36-78c2-4982-a8b1-f39a5aaa8d04,2022-07-04 01:11:34.963679 (UTC),EMF,NZX,2.7950137,1.335,BUY,,0.01866,nzd,3.73134329,BUY
282fe2ad-68f0-4c70-84db-32bc52d23472,2022-07-04 01:11:34.963679 (UTC),APA,NZX,2.43288552,2.045,BUY,,0.02488,nzd,4.975124378,BUY
6016e70a-f88e-4dba-9218-5226469a77ab,2022-07-04 01:11:34.963679 (UTC),USF,NZX,0.78000964,11.162,BUY,,0.04353,nzd,8.706467602,BUY
4b53e28b-7d3d-44ef-835f-a04be8beb909,2022-07-11 02:03:07.130262 (UTC),OZY,NZX,0.35904193,4.157,BUY,,0.00746,nzd,1.492537303,BUY
eafc90a8-9fe0-42fc-a684-925c22b219d0,2022-07-11 02:03:07.130262 (UTC),EUF,NZX,2.88581974,1.724,BUY,,0.02488,nzd,4.975124374,BUY
92258a3f-5426-4bd7-8951-eac7ba323809,2022-07-11 02:03:07.130262 (UTC),FNZ,NZX,0.33167496,3,BUY,,0.00498,nzd,0.99502488,BUY
9fcfc5df-cd79-4089-916b-5ed980467bef,2022-07-11 02:03:07.130262 (UTC),EMF,NZX,2.76805882,1.348,BUY,,0.01866,nzd,3.731343289,BUY
aabee2c4-29ca-4d1e-a9a9-83a13a4783e8,2022-07-11 02:03:07.130262 (UTC),APA,NZX,2.39189477,2.08,BUY,,0.02488,nzd,4.975124378,BUY
5b918e69-1402-4b9f-b43a-923cac52145c,2022-07-11 02:03:07.130262 (UTC),USF,NZX,0.76072238,11.445,BUY,,0.04353,nzd,8.706467639,BUY
675a824b-8f22-4ec4-aafd-becd7e11ba8c,2022-07-13 22:00:07.000075 (UTC),BGP,NZX,0.28455508,5.42,BUY,1.630981,0.00771,nzd,1.542288534,BUY
bdf69252-b6c5-417a-afb7-451102de2ef1,2022-07-18 01:07:50.396082 (UTC),OZY,NZX,0.36149561,4.129,BUY,,0.00746,nzd,1.492537291,BUY
26a486d6-5062-4228-a613-c846a415d77d,2022-07-18 01:07:50.396082 (UTC),EUF,NZX,2.9162511,1.706,BUY,,0.02488,nzd,4.975124377,BUY
fe9abc75-d985-4b32-8cbb-41af3a2e5f1b,2022-07-18 01:07:50.396082 (UTC),FNZ,NZX,0.33112308,3.005,BUY,,0.00498,nzd,0.995024855,BUY
e33feca4-8f3c-437b-ba9e-a164ef3d9353,2022-07-18 01:07:50.396082 (UTC),EMF,NZX,2.85489157,1.307,BUY,,0.01866,nzd,3.731343282,BUY
7f0116bf-1fbe-4b8c-93e1-de0f3df48a9b,2022-07-18 01:07:50.396082 (UTC),APA,NZX,2.42702964,2.05,BUY,,0.02488,nzd,4.975124373,BUY
d4f3e442-678d-4671-b90b-cb4ae8b14aac,2022-07-18 01:07:50.396082 (UTC),USF,NZX,0.76709169,11.35,BUY,,0.04353,nzd,8.706467669,BUY
512ccd41-68e3-4ec0-9191-edc04fd2a7d0,2022-07-25 02:25:56.777008 (UTC),OZY,NZX,0.35226276,4.237,BUY,,0.00746,nzd,1.492537314,BUY
ed72a6e0-130c-44d7-a7be-bf8a09e1a5c6,2022-07-25 02:25:56.777008 (UTC),EUF,NZX,2.85270893,1.744,BUY,,0.02488,nzd,4.975124374,BUY
cc6fde4b-c1b1-4fb1-a1bb-445005552f38,2022-07-25 02:25:56.777008 (UTC),FNZ,NZX,0.32893384,3.025,BUY,,0.00498,nzd,0.995024866,BUY
7db657ef-07c5-4e3d-a9e2-33928a97d81a,2022-07-25 02:25:56.777008 (UTC),EMF,NZX,2.84624613,1.311,BUY,,0.01866,nzd,3.731343289,BUY
e588cdda-de71-46cb-951b-d206cbe34cc9,2022-07-25 02:25:56.777008 (UTC),APA,NZX,2.37589511,2.094,BUY,,0.02488,nzd,4.97512436,BUY
e2dab7a5-4535-40e7-839d-debf287ebf70,2022-07-25 02:25:56.777008 (UTC),USF,NZX,0.75600358,11.516,BUY,,0.04353,nzd,8.706467601,BUY
